Hero1,Hero2,Appeared_Together
DAREDEVIL,VOLSTAGG,4
DAREDEVIL,"CAGE, LUKE",26
DAREDEVIL,"DUGAN, TIMOTHY ALOYI",12
DAREDEVIL,WOLFSBANE,5
DAREDEVIL,PSYLOCKE,7
DAREDEVIL,BANSHEE,2
DAREDEVIL,WONG,10
DAREDEVIL,FALCON,11
DAREDEVIL,MAGNETO,2
DAREDEVIL,"ROSS, GEN. THADDEUS",0
DAREDEVIL,SUNSPOT,0
DAREDEVIL,BLACK KNIGHT V,12
DAREDEVIL,"MASTERS, ALICIA REIS",13
DAREDEVIL,IRON FIST,18
DAREDEVIL,GAMBIT,9
DAREDEVIL,"NORRISS, SISTER BARB",16
DAREDEVIL,CLEA,7
DAREDEVIL,JUBILEE,1
DAREDEVIL,BOOMER,0
DAREDEVIL,MOON KNIGHT,18
DAREDEVIL,USAGENT,9
DAREDEVIL,"OSBORN, HARRY",2
DAREDEVIL,"MACTAGGERT, MOIRA KI",1
DAREDEVIL,POLARIS,4
DAREDEVIL,KA-ZAR,7
DAREDEVIL,QUASAR III,11
DAREDEVIL,CAPTAIN MARVEL II,5
DAREDEVIL,MOCKINGBIRD,7
DAREDEVIL,NOVA,14
DAREDEVIL,SHANG-CHI,14
DAREDEVIL,MIRAGE II,0
DAREDEVIL,BINARY,3
DAREDEVIL,"HUDSON, HEATHER",6
DAREDEVIL,TIGRA,6
DAREDEVIL,SPIDER-MAN CLONE,3
DAREDEVIL,"PAGE, KAREN",155
DAREDEVIL,MEDUSA,8
HAWK,VISION,0
HAWK,CYCLOPS,32
HAWK,WASP,269
HAWK,"JAMESON, J. JONAH",8
HAWK,ANT-MAN,263
HAWK,SUB-MARINER,49
HAWK,STORM,29
HAWK,PROFESSOR X,31
HAWK,"FURY, COL. NICHOLAS",0
HAWK,MARVEL GIRL,15
HAWK,COLOSSUS II,28
HAWK,NIGHTCRAWLER,22
HAWK,ANGEL,24
HAWK,ICEMAN,24
HAWK,SHE-HULK,87
HAWK,"JARVIS, EDWIN",0
HAWK,WONDER MAN,206
HAWK,BLACK WIDOW,99
HAWK,"ROBERTSON, JOE",3
HAWK,"PARKER, MAY",3
HAWK,HERCULES [GREEK GOD],83
HAWK,QUICKSILVER,152
HAWK,SHADOWCAT,11
HAWK,"JONES, RICHARD MILHO",50
HAWK,ODIN [ASGARDIAN],6
HAWK,ROGUE ,27
HAWK,BLACK PANTHER,95
HAWK,SILVER SURFER,26
HAWK,CANNONBALL II,4
HAWK,PUNISHER II,0
HAWK,CAPTAIN BRITAIN,4
HAWK,"NELSON, FRANKLIN FOG",3
HAWK,DR. DOOM,33
HAWK,"RICHARDS, FRANKLIN B",15
HAWK,CRYSTAL [INHUMAN],45
HAWK,HAVOK,4
HAWK,"SUMMERS, NATHAN CHRI",2
HAWK,BALDER [ASGARDIAN],3
HAWK,LOKI [ASGARDIAN],14
HAWK,"BANNER, BETTY ROSS T",10
HAWK,IRON MAN IV,58
HAWK,"LEEDS, BETTY BRANT",0
HAWK,KINGPIN,1
HAWK,"THOMPSON, EUGENE FLA",0
HAWK,SIF,3
HAWK,FANDRAL [ASGARDIAN],3
HAWK,HOGUN [ASGARDIAN],3
HAWK,VOLSTAGG,2
HAWK,"CAGE, LUKE",11
HAWK,"DUGAN, TIMOTHY ALOYI",16
HAWK,WOLFSBANE,3
HAWK,PSYLOCKE,6
HAWK,BANSHEE,0
HAWK,WONG,6
HAWK,FALCON,33
HAWK,MAGNETO,25
HAWK,"ROSS, GEN. THADDEUS",0
HAWK,SUNSPOT,2
HAWK,BLACK KNIGHT V,53
HAWK,"MASTERS, ALICIA REIS",6
HAWK,IRON FIST,5
HAWK,GAMBIT,9
HAWK,"NORRISS, SISTER BARB",18
HAWK,CLEA,4
HAWK,JUBILEE,0
HAWK,BOOMER,1
HAWK,MOON KNIGHT,28
HAWK,USAGENT,72
HAWK,"OSBORN, HARRY",1
HAWK,"MACTAGGERT, MOIRA KI",0
HAWK,POLARIS,2
HAWK,KA-ZAR,2
HAWK,QUASAR III,33
HAWK,CAPTAIN MARVEL II,67
HAWK,MOCKINGBIRD,147
HAWK,NOVA,7
HAWK,SHANG-CHI,0
HAWK,MIRAGE II,1
HAWK,BINARY,29
HAWK,"HUDSON, HEATHER",2
HAWK,TIGRA,105
HAWK,SPIDER-MAN CLONE,4
HAWK,"PAGE, KAREN",3
HAWK,MEDUSA,8
VISION,CYCLOPS,0
VISION,WASP,0
VISION,"JAMESON, J. JONAH",0
VISION,ANT-MAN,0
VISION,SUB-MARINER,0
VISION,STORM,0
VISION,PROFESSOR X,0
VISION,"FURY, COL. NICHOLAS",0
VISION,MARVEL GIRL,0
VISION,COLOSSUS II,0
VISION,NIGHTCRAWLER,0
VISION,ANGEL,0
VISION,ICEMAN,0
VISION,SHE-HULK,0
VISION,"JARVIS, EDWIN",0
VISION,WONDER MAN,0
VISION,BLACK WIDOW,0
VISION,"ROBERTSON, JOE",0
VISION,"PARKER, MAY",0
VISION,HERCULES [GREEK GOD],0
VISION,QUICKSILVER,0
VISION,SHADOWCAT,0
VISION,"JONES, RICHARD MILHO",0
VISION,ODIN [ASGARDIAN],0
VISION,ROGUE ,0
VISION,BLACK PANTHER,0
VISION,SILVER SURFER,0
VISION,CANNONBALL II,0
VISION,PUNISHER II,0
VISION,CAPTAIN BRITAIN,0
VISION,"NELSON, FRANKLIN FOG",0
VISION,DR. DOOM,0
VISION,"RICHARDS, FRANKLIN B",0
VISION,CRYSTAL [INHUMAN],0
VISION,HAVOK,0
VISION,"SUMMERS, NATHAN CHRI",0
VISION,BALDER [ASGARDIAN],0
VISION,LOKI [ASGARDIAN],0
VISION,"BANNER, BETTY ROSS T",0
VISION,IRON MAN IV,0
VISION,"LEEDS, BETTY BRANT",0
VISION,KINGPIN,0
VISION,"THOMPSON, EUGENE FLA",0
VISION,SIF,0
VISION,FANDRAL [ASGARDIAN],0
VISION,HOGUN [ASGARDIAN],0
VISION,VOLSTAGG,0
VISION,"CAGE, LUKE",0
VISION,"DUGAN, TIMOTHY ALOYI",0
VISION,WOLFSBANE,0
VISION,PSYLOCKE,0
VISION,BANSHEE,0
VISION,WONG,0
VISION,FALCON,0
VISION,MAGNETO,0
VISION,"ROSS, GEN. THADDEUS",0
VISION,SUNSPOT,0
VISION,BLACK KNIGHT V,0
VISION,"MASTERS, ALICIA REIS",0
VISION,IRON FIST,0
VISION,GAMBIT,0
VISION,"NORRISS, SISTER BARB",0
VISION,CLEA,0
VISION,JUBILEE,0
VISION,BOOMER,0
VISION,MOON KNIGHT,0
VISION,USAGENT,0
VISION,"OSBORN, HARRY",0
VISION,"MACTAGGERT, MOIRA KI",0
VISION,POLARIS,0
VISION,KA-ZAR,0
VISION,QUASAR III,0
VISION,CAPTAIN MARVEL II,0
VISION,MOCKINGBIRD,0
VISION,NOVA,0
VISION,SHANG-CHI,0
VISION,MIRAGE II,0
VISION,BINARY,0
VISION,"HUDSON, HEATHER",0
VISION,TIGRA,0
VISION,SPIDER-MAN CLONE,0
VISION,"PAGE, KAREN",0
VISION,MEDUSA,0
CYCLOPS,WASP,38
CYCLOPS,"JAMESON, J. JONAH",10
CYCLOPS,ANT-MAN,27
CYCLOPS,SUB-MARINER,15
CYCLOPS,STORM,261
CYCLOPS,PROFESSOR X,308
CYCLOPS,"FURY, COL. NICHOLAS",0
CYCLOPS,MARVEL GIRL,390
CYCLOPS,COLOSSUS II,205
CYCLOPS,NIGHTCRAWLER,158
CYCLOPS,ANGEL,293
CYCLOPS,ICEMAN,299
CYCLOPS,SHE-HULK,39
CYCLOPS,"JARVIS, EDWIN",0
CYCLOPS,WONDER MAN,25
CYCLOPS,BLACK WIDOW,16
CYCLOPS,"ROBERTSON, JOE",3
CYCLOPS,"PARKER, MAY",4
CYCLOPS,HERCULES [GREEK GOD],26
CYCLOPS,QUICKSILVER,46
CYCLOPS,SHADOWCAT,75
CYCLOPS,"JONES, RICHARD MILHO",8
CYCLOPS,ODIN [ASGARDIAN],2
CYCLOPS,ROGUE ,121
CYCLOPS,BLACK PANTHER,14
CYCLOPS,SILVER SURFER,15
CYCLOPS,CANNONBALL II,72
CYCLOPS,PUNISHER II,2
CYCLOPS,CAPTAIN BRITAIN,8
CYCLOPS,"NELSON, FRANKLIN FOG",3
CYCLOPS,DR. DOOM,24
CYCLOPS,"RICHARDS, FRANKLIN B",21
CYCLOPS,CRYSTAL [INHUMAN],21
CYCLOPS,HAVOK,110
CYCLOPS,"SUMMERS, NATHAN CHRI",87
CYCLOPS,BALDER [ASGARDIAN],2
CYCLOPS,LOKI [ASGARDIAN],6
CYCLOPS,"BANNER, BETTY ROSS T",5
CYCLOPS,IRON MAN IV,12
CYCLOPS,"LEEDS, BETTY BRANT",4
CYCLOPS,KINGPIN,5
CYCLOPS,"THOMPSON, EUGENE FLA",4
CYCLOPS,SIF,1
CYCLOPS,FANDRAL [ASGARDIAN],1
CYCLOPS,HOGUN [ASGARDIAN],1
CYCLOPS,VOLSTAGG,2
CYCLOPS,"CAGE, LUKE",6
CYCLOPS,"DUGAN, TIMOTHY ALOYI",5
CYCLOPS,WOLFSBANE,32
CYCLOPS,PSYLOCKE,89
CYCLOPS,BANSHEE,109
CYCLOPS,WONG,1
CYCLOPS,FALCON,8
CYCLOPS,MAGNETO,72
CYCLOPS,"ROSS, GEN. THADDEUS",0
CYCLOPS,SUNSPOT,30
CYCLOPS,BLACK KNIGHT V,16
CYCLOPS,"MASTERS, ALICIA REIS",8
CYCLOPS,IRON FIST,7
CYCLOPS,GAMBIT,86
CYCLOPS,"NORRISS, SISTER BARB",3
CYCLOPS,CLEA,1
CYCLOPS,JUBILEE,51
CYCLOPS,BOOMER,45
CYCLOPS,MOON KNIGHT,6
CYCLOPS,USAGENT,8
CYCLOPS,"OSBORN, HARRY",1
CYCLOPS,"MACTAGGERT, MOIRA KI",71
CYCLOPS,POLARIS,96
CYCLOPS,KA-ZAR,16
CYCLOPS,QUASAR III,17
CYCLOPS,CAPTAIN MARVEL II,12
CYCLOPS,MOCKINGBIRD,2
CYCLOPS,NOVA,23
CYCLOPS,SHANG-CHI,3
CYCLOPS,MIRAGE II,10
CYCLOPS,BINARY,20
CYCLOPS,"HUDSON, HEATHER",21
CYCLOPS,TIGRA,4
CYCLOPS,SPIDER-MAN CLONE,2
CYCLOPS,"PAGE, KAREN",2
CYCLOPS,MEDUSA,6
WASP,"JAMESON, J. JONAH",17
WASP,ANT-MAN,406
WASP,SUB-MARINER,70
WASP,STORM,37
WASP,PROFESSOR X,38
WASP,"FURY, COL. NICHOLAS",0
WASP,MARVEL GIRL,23
WASP,COLOSSUS II,32
WASP,NIGHTCRAWLER,23
WASP,ANGEL,31
WASP,ICEMAN,30
WASP,SHE-HULK,133
WASP,"JARVIS, EDWIN",0
WASP,WONDER MAN,186
WASP,BLACK WIDOW,90
WASP,"ROBERTSON, JOE",11
WASP,"PARKER, MAY",6
WASP,HERCULES [GREEK GOD],111
WASP,QUICKSILVER,124
WASP,SHADOWCAT,10
WASP,"JONES, RICHARD MILHO",51
WASP,ODIN [ASGARDIAN],11
WASP,ROGUE ,27
WASP,BLACK PANTHER,84
WASP,SILVER SURFER,15
WASP,CANNONBALL II,7
WASP,PUNISHER II,1
WASP,CAPTAIN BRITAIN,3
WASP,"NELSON, FRANKLIN FOG",3
WASP,DR. DOOM,35
WASP,"RICHARDS, FRANKLIN B",23
WASP,CRYSTAL [INHUMAN],42
WASP,HAVOK,6
WASP,"SUMMERS, NATHAN CHRI",1
WASP,BALDER [ASGARDIAN],3
WASP,LOKI [ASGARDIAN],13
WASP,"BANNER, BETTY ROSS T",10
WASP,IRON MAN IV,27
WASP,"LEEDS, BETTY BRANT",6
WASP,KINGPIN,4
WASP,"THOMPSON, EUGENE FLA",6
WASP,SIF,3
WASP,FANDRAL [ASGARDIAN],3
WASP,HOGUN [ASGARDIAN],3
WASP,VOLSTAGG,2
WASP,"CAGE, LUKE",14
WASP,"DUGAN, TIMOTHY ALOYI",15
WASP,WOLFSBANE,9
WASP,PSYLOCKE,9
WASP,BANSHEE,2
WASP,WONG,4
WASP,FALCON,42
WASP,MAGNETO,33
WASP,"ROSS, GEN. THADDEUS",0
WASP,SUNSPOT,3
WASP,BLACK KNIGHT V,76
WASP,"MASTERS, ALICIA REIS",11
WASP,IRON FIST,11
WASP,GAMBIT,11
WASP,"NORRISS, SISTER BARB",14
WASP,CLEA,4
WASP,JUBILEE,1
WASP,BOOMER,1
WASP,MOON KNIGHT,13
WASP,USAGENT,51
WASP,"OSBORN, HARRY",2
WASP,"MACTAGGERT, MOIRA KI",0
WASP,POLARIS,7
WASP,KA-ZAR,4
WASP,QUASAR III,38
WASP,CAPTAIN MARVEL II,115
WASP,MOCKINGBIRD,54
WASP,NOVA,11
WASP,SHANG-CHI,0
WASP,MIRAGE II,3
WASP,BINARY,66
WASP,"HUDSON, HEATHER",6
WASP,TIGRA,69
WASP,SPIDER-MAN CLONE,3
WASP,"PAGE, KAREN",1
WASP,MEDUSA,9
"JAMESON, J. JONAH",ANT-MAN,14
"JAMESON, J. JONAH",SUB-MARINER,9
"JAMESON, J. JONAH",STORM,8
"JAMESON, J. JONAH",PROFESSOR X,7
"JAMESON, J. JONAH","FURY, COL. NICHOLAS",0
"JAMESON, J. JONAH",MARVEL GIRL,9
"JAMESON, J. JONAH",COLOSSUS II,3
"JAMESON, J. JONAH",NIGHTCRAWLER,3
"JAMESON, J. JONAH",ANGEL,9
"JAMESON, J. JONAH",ICEMAN,13
"JAMESON, J. JONAH",SHE-HULK,7
"JAMESON, J. JONAH","JARVIS, EDWIN",0
"JAMESON, J. JONAH",WONDER MAN,7
"JAMESON, J. JONAH",BLACK WIDOW,9
"JAMESON, J. JONAH","ROBERTSON, JOE",286
"JAMESON, J. JONAH","PARKER, MAY",208
"JAMESON, J. JONAH",HERCULES [GREEK GOD],4
"JAMESON, J. JONAH",QUICKSILVER,9
"JAMESON, J. JONAH",SHADOWCAT,0
"JAMESON, J. JONAH","JONES, RICHARD MILHO",4
"JAMESON, J. JONAH",ODIN [ASGARDIAN],1
"JAMESON, J. JONAH",ROGUE ,3
"JAMESON, J. JONAH",BLACK PANTHER,7
"JAMESON, J. JONAH",SILVER SURFER,5
"JAMESON, J. JONAH",CANNONBALL II,4
"JAMESON, J. JONAH",PUNISHER II,18
"JAMESON, J. JONAH",CAPTAIN BRITAIN,2
"JAMESON, J. JONAH","NELSON, FRANKLIN FOG",26
"JAMESON, J. JONAH",DR. DOOM,5
"JAMESON, J. JONAH","RICHARDS, FRANKLIN B",7
"JAMESON, J. JONAH",CRYSTAL [INHUMAN],2
"JAMESON, J. JONAH",HAVOK,4
"JAMESON, J. JONAH","SUMMERS, NATHAN CHRI",3
"JAMESON, J. JONAH",BALDER [ASGARDIAN],1
"JAMESON, J. JONAH",LOKI [ASGARDIAN],2
"JAMESON, J. JONAH","BANNER, BETTY ROSS T",5
"JAMESON, J. JONAH",IRON MAN IV,3
"JAMESON, J. JONAH","LEEDS, BETTY BRANT",178
"JAMESON, J. JONAH",KINGPIN,45
"JAMESON, J. JONAH","THOMPSON, EUGENE FLA",144
"JAMESON, J. JONAH",SIF,1
"JAMESON, J. JONAH",FANDRAL [ASGARDIAN],1
"JAMESON, J. JONAH",HOGUN [ASGARDIAN],1
"JAMESON, J. JONAH",VOLSTAGG,0
"JAMESON, J. JONAH","CAGE, LUKE",7
"JAMESON, J. JONAH","DUGAN, TIMOTHY ALOYI",9
"JAMESON, J. JONAH",WOLFSBANE,1
"JAMESON, J. JONAH",PSYLOCKE,5
"JAMESON, J. JONAH",BANSHEE,0
"JAMESON, J. JONAH",WONG,5
"JAMESON, J. JONAH",FALCON,6
"JAMESON, J. JONAH",MAGNETO,3
"JAMESON, J. JONAH","ROSS, GEN. THADDEUS",0
"JAMESON, J. JONAH",SUNSPOT,1
"JAMESON, J. JONAH",BLACK KNIGHT V,2
"JAMESON, J. JONAH","MASTERS, ALICIA REIS",6
"JAMESON, J. JONAH",IRON FIST,5
"JAMESON, J. JONAH",GAMBIT,5
"JAMESON, J. JONAH","NORRISS, SISTER BARB",4
"JAMESON, J. JONAH",CLEA,0
"JAMESON, J. JONAH",JUBILEE,0
"JAMESON, J. JONAH",BOOMER,0
"JAMESON, J. JONAH",MOON KNIGHT,3
"JAMESON, J. JONAH",USAGENT,2
"JAMESON, J. JONAH","OSBORN, HARRY",105
"JAMESON, J. JONAH","MACTAGGERT, MOIRA KI",0
"JAMESON, J. JONAH",POLARIS,1
"JAMESON, J. JONAH",KA-ZAR,6
"JAMESON, J. JONAH",QUASAR III,3
"JAMESON, J. JONAH",CAPTAIN MARVEL II,2
"JAMESON, J. JONAH",MOCKINGBIRD,1
"JAMESON, J. JONAH",NOVA,2
"JAMESON, J. JONAH",SHANG-CHI,0
"JAMESON, J. JONAH",MIRAGE II,1
"JAMESON, J. JONAH",BINARY,5
"JAMESON, J. JONAH","HUDSON, HEATHER",0
"JAMESON, J. JONAH",TIGRA,2
"JAMESON, J. JONAH",SPIDER-MAN CLONE,42
"JAMESON, J. JONAH","PAGE, KAREN",7
"JAMESON, J. JONAH",MEDUSA,2
ANT-MAN,SUB-MARINER,53
ANT-MAN,STORM,15
ANT-MAN,PROFESSOR X,24
ANT-MAN,"FURY, COL. NICHOLAS",0
ANT-MAN,MARVEL GIRL,25
ANT-MAN,COLOSSUS II,13
ANT-MAN,NIGHTCRAWLER,5
ANT-MAN,ANGEL,25
ANT-MAN,ICEMAN,32
ANT-MAN,SHE-HULK,72
ANT-MAN,"JARVIS, EDWIN",0
ANT-MAN,WONDER MAN,194
ANT-MAN,BLACK WIDOW,117
ANT-MAN,"ROBERTSON, JOE",6
ANT-MAN,"PARKER, MAY",5
ANT-MAN,HERCULES [GREEK GOD],100
ANT-MAN,QUICKSILVER,128
ANT-MAN,SHADOWCAT,2
ANT-MAN,"JONES, RICHARD MILHO",48
ANT-MAN,ODIN [ASGARDIAN],9
ANT-MAN,ROGUE ,15
ANT-MAN,BLACK PANTHER,86
ANT-MAN,SILVER SURFER,11
ANT-MAN,CANNONBALL II,2
ANT-MAN,PUNISHER II,2
ANT-MAN,CAPTAIN BRITAIN,1
ANT-MAN,"NELSON, FRANKLIN FOG",3
ANT-MAN,DR. DOOM,21
ANT-MAN,"RICHARDS, FRANKLIN B",14
ANT-MAN,CRYSTAL [INHUMAN],63
ANT-MAN,HAVOK,7
ANT-MAN,"SUMMERS, NATHAN CHRI",2
ANT-MAN,BALDER [ASGARDIAN],1
ANT-MAN,LOKI [ASGARDIAN],14
ANT-MAN,"BANNER, BETTY ROSS T",8
ANT-MAN,IRON MAN IV,11
ANT-MAN,"LEEDS, BETTY BRANT",4
ANT-MAN,KINGPIN,7
ANT-MAN,"THOMPSON, EUGENE FLA",4
ANT-MAN,SIF,1
ANT-MAN,FANDRAL [ASGARDIAN],1
ANT-MAN,HOGUN [ASGARDIAN],1
ANT-MAN,VOLSTAGG,1
ANT-MAN,"CAGE, LUKE",5
ANT-MAN,"DUGAN, TIMOTHY ALOYI",15
ANT-MAN,WOLFSBANE,5
ANT-MAN,PSYLOCKE,12
ANT-MAN,BANSHEE,1
ANT-MAN,WONG,8
ANT-MAN,FALCON,28
ANT-MAN,MAGNETO,20
ANT-MAN,"ROSS, GEN. THADDEUS",0
ANT-MAN,SUNSPOT,0
ANT-MAN,BLACK KNIGHT V,42
ANT-MAN,"MASTERS, ALICIA REIS",6
ANT-MAN,IRON FIST,2
ANT-MAN,GAMBIT,14
ANT-MAN,"NORRISS, SISTER BARB",11
ANT-MAN,CLEA,9
ANT-MAN,JUBILEE,0
ANT-MAN,BOOMER,0
ANT-MAN,MOON KNIGHT,25
ANT-MAN,USAGENT,59
ANT-MAN,"OSBORN, HARRY",1
ANT-MAN,"MACTAGGERT, MOIRA KI",0
ANT-MAN,POLARIS,8
ANT-MAN,KA-ZAR,0
ANT-MAN,QUASAR III,42
ANT-MAN,CAPTAIN MARVEL II,39
ANT-MAN,MOCKINGBIRD,75
ANT-MAN,NOVA,14
ANT-MAN,SHANG-CHI,1
ANT-MAN,MIRAGE II,0
ANT-MAN,BINARY,47
ANT-MAN,"HUDSON, HEATHER",5
ANT-MAN,TIGRA,87
ANT-MAN,SPIDER-MAN CLONE,3
ANT-MAN,"PAGE, KAREN",2
ANT-MAN,MEDUSA,8
SUB-MARINER,STORM,11
SUB-MARINER,PROFESSOR X,11
SUB-MARINER,"FURY, COL. NICHOLAS",0
SUB-MARINER,MARVEL GIRL,10
SUB-MARINER,COLOSSUS II,13
SUB-MARINER,NIGHTCRAWLER,7
SUB-MARINER,ANGEL,13
SUB-MARINER,ICEMAN,17
SUB-MARINER,SHE-HULK,59
SUB-MARINER,"JARVIS, EDWIN",0
SUB-MARINER,WONDER MAN,38
SUB-MARINER,BLACK WIDOW,20
SUB-MARINER,"ROBERTSON, JOE",4
SUB-MARINER,"PARKER, MAY",7
SUB-MARINER,HERCULES [GREEK GOD],43
SUB-MARINER,QUICKSILVER,20
SUB-MARINER,SHADOWCAT,7
SUB-MARINER,"JONES, RICHARD MILHO",20
SUB-MARINER,ODIN [ASGARDIAN],7
SUB-MARINER,ROGUE ,6
SUB-MARINER,BLACK PANTHER,42
SUB-MARINER,SILVER SURFER,51
SUB-MARINER,CANNONBALL II,4
SUB-MARINER,PUNISHER II,6
SUB-MARINER,CAPTAIN BRITAIN,5
SUB-MARINER,"NELSON, FRANKLIN FOG",5
SUB-MARINER,DR. DOOM,59
SUB-MARINER,"RICHARDS, FRANKLIN B",13
SUB-MARINER,CRYSTAL [INHUMAN],23
SUB-MARINER,HAVOK,3
SUB-MARINER,"SUMMERS, NATHAN CHRI",2
SUB-MARINER,BALDER [ASGARDIAN],3
SUB-MARINER,LOKI [ASGARDIAN],10
SUB-MARINER,"BANNER, BETTY ROSS T",11
SUB-MARINER,IRON MAN IV,5
SUB-MARINER,"LEEDS, BETTY BRANT",2
SUB-MARINER,KINGPIN,4
SUB-MARINER,"THOMPSON, EUGENE FLA",2
SUB-MARINER,SIF,2
SUB-MARINER,FANDRAL [ASGARDIAN],5
SUB-MARINER,HOGUN [ASGARDIAN],5
SUB-MARINER,VOLSTAGG,4
SUB-MARINER,"CAGE, LUKE",10
SUB-MARINER,"DUGAN, TIMOTHY ALOYI",6
SUB-MARINER,WOLFSBANE,4
SUB-MARINER,PSYLOCKE,2
SUB-MARINER,BANSHEE,0
SUB-MARINER,WONG,18
SUB-MARINER,FALCON,14
SUB-MARINER,MAGNETO,14
SUB-MARINER,"ROSS, GEN. THADDEUS",0
SUB-MARINER,SUNSPOT,1
SUB-MARINER,BLACK KNIGHT V,50
SUB-MARINER,"MASTERS, ALICIA REIS",13
SUB-MARINER,IRON FIST,14
SUB-MARINER,GAMBIT,2
SUB-MARINER,"NORRISS, SISTER BARB",58
SUB-MARINER,CLEA,22
SUB-MARINER,JUBILEE,0
SUB-MARINER,BOOMER,1
SUB-MARINER,MOON KNIGHT,4
SUB-MARINER,USAGENT,10
SUB-MARINER,"OSBORN, HARRY",0
SUB-MARINER,"MACTAGGERT, MOIRA KI",0
SUB-MARINER,POLARIS,1
SUB-MARINER,KA-ZAR,6
SUB-MARINER,QUASAR III,24
SUB-MARINER,CAPTAIN MARVEL II,44
SUB-MARINER,MOCKINGBIRD,17
SUB-MARINER,NOVA,11
SUB-MARINER,SHANG-CHI,1
SUB-MARINER,MIRAGE II,3
SUB-MARINER,BINARY,7
SUB-MARINER,"HUDSON, HEATHER",10
SUB-MARINER,TIGRA,27
SUB-MARINER,SPIDER-MAN CLONE,2
SUB-MARINER,"PAGE, KAREN",3
SUB-MARINER,MEDUSA,24
STORM,PROFESSOR X,261
STORM,"FURY, COL. NICHOLAS",0
STORM,MARVEL GIRL,162
STORM,COLOSSUS II,344
STORM,NIGHTCRAWLER,250
STORM,ANGEL,127
STORM,ICEMAN,121
STORM,SHE-HULK,42
STORM,"JARVIS, EDWIN",0
STORM,WONDER MAN,33
STORM,BLACK WIDOW,13
STORM,"ROBERTSON, JOE",2
STORM,"PARKER, MAY",2
STORM,HERCULES [GREEK GOD],22
STORM,QUICKSILVER,24
STORM,SHADOWCAT,154
STORM,"JONES, RICHARD MILHO",4
STORM,ODIN [ASGARDIAN],2
STORM,ROGUE ,224
STORM,BLACK PANTHER,13
STORM,SILVER SURFER,13
STORM,CANNONBALL II,102
STORM,PUNISHER II,3
STORM,CAPTAIN BRITAIN,5
STORM,"NELSON, FRANKLIN FOG",2
STORM,DR. DOOM,24
STORM,"RICHARDS, FRANKLIN B",19
STORM,CRYSTAL [INHUMAN],10
STORM,HAVOK,118
STORM,"SUMMERS, NATHAN CHRI",63
STORM,BALDER [ASGARDIAN],1
STORM,LOKI [ASGARDIAN],2
STORM,"BANNER, BETTY ROSS T",3
STORM,IRON MAN IV,13
STORM,"LEEDS, BETTY BRANT",1
STORM,KINGPIN,3
STORM,"THOMPSON, EUGENE FLA",1
STORM,SIF,2
STORM,FANDRAL [ASGARDIAN],3
STORM,HOGUN [ASGARDIAN],3
STORM,VOLSTAGG,2
STORM,"CAGE, LUKE",8
STORM,"DUGAN, TIMOTHY ALOYI",3
STORM,WOLFSBANE,52
STORM,PSYLOCKE,134
STORM,BANSHEE,101
STORM,WONG,0
STORM,FALCON,4
STORM,MAGNETO,84
STORM,"ROSS, GEN. THADDEUS",0
STORM,SUNSPOT,47
STORM,BLACK KNIGHT V,14
STORM,"MASTERS, ALICIA REIS",5
STORM,IRON FIST,8
STORM,GAMBIT,122
STORM,"NORRISS, SISTER BARB",4
STORM,CLEA,1
STORM,JUBILEE,55
STORM,BOOMER,24
STORM,MOON KNIGHT,6
STORM,USAGENT,7
STORM,"OSBORN, HARRY",0
STORM,"MACTAGGERT, MOIRA KI",76
STORM,POLARIS,74
STORM,KA-ZAR,13
STORM,QUASAR III,18
STORM,CAPTAIN MARVEL II,17
STORM,MOCKINGBIRD,6
STORM,NOVA,19
STORM,SHANG-CHI,3
STORM,MIRAGE II,31
STORM,BINARY,20
STORM,"HUDSON, HEATHER",22
STORM,TIGRA,8
STORM,SPIDER-MAN CLONE,1
STORM,"PAGE, KAREN",1
STORM,MEDUSA,3
PROFESSOR X,"FURY, COL. NICHOLAS",0
PROFESSOR X,MARVEL GIRL,214
PROFESSOR X,COLOSSUS II,236
PROFESSOR X,NIGHTCRAWLER,189
PROFESSOR X,ANGEL,183
PROFESSOR X,ICEMAN,174
PROFESSOR X,SHE-HULK,30
PROFESSOR X,"JARVIS, EDWIN",0
PROFESSOR X,WONDER MAN,20
PROFESSOR X,BLACK WIDOW,14
PROFESSOR X,"ROBERTSON, JOE",3
PROFESSOR X,"PARKER, MAY",1
PROFESSOR X,HERCULES [GREEK GOD],19
PROFESSOR X,QUICKSILVER,36
PROFESSOR X,SHADOWCAT,125
PROFESSOR X,"JONES, RICHARD MILHO",7
PROFESSOR X,ODIN [ASGARDIAN],0
PROFESSOR X,ROGUE ,131
PROFESSOR X,BLACK PANTHER,9
PROFESSOR X,SILVER SURFER,11
PROFESSOR X,CANNONBALL II,78
PROFESSOR X,PUNISHER II,0
PROFESSOR X,CAPTAIN BRITAIN,15
PROFESSOR X,"NELSON, FRANKLIN FOG",2
PROFESSOR X,DR. DOOM,20
PROFESSOR X,"RICHARDS, FRANKLIN B",16
PROFESSOR X,CRYSTAL [INHUMAN],14
PROFESSOR X,HAVOK,69
PROFESSOR X,"SUMMERS, NATHAN CHRI",40
PROFESSOR X,BALDER [ASGARDIAN],0
PROFESSOR X,LOKI [ASGARDIAN],2
PROFESSOR X,"BANNER, BETTY ROSS T",3
PROFESSOR X,IRON MAN IV,15
PROFESSOR X,"LEEDS, BETTY BRANT",2
